,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target,Predicted_Like
2829,Not Meant To Be,Theory Of A Deadman,spotify:track:5xyACR2lzIyzFepF4qlAas,0.415,0.7809999999999999,1,-6.947,1,0.0357,0.0040100000000000005,0.0,0.126,0.261,142.966,215400,4,49.15678,9,1,0
2830,Metal La La La,NanowaR of Steel,spotify:track:31a3CzpDht2rOLZZtRX73q,0.539,0.747,11,-4.771,0,0.0605,0.00352,0.000475,0.122,0.48100000000000004,100.057,289080,4,48.62724,9,0,0
2831,Church on White,Stephen Malkmus,spotify:track:7n8UnhZRdmTV37ZV0R5KPy,0.387,0.534,1,-9.628,1,0.0266,0.000524,0.42200000000000004,0.11199999999999999,0.348,157.532,200267,3,32.89148,11,0,0
2832,All That I've Got,The Used,spotify:track:6IxQ0PdozaZKch1m8tGCwb,0.335,0.858,7,-4.565,1,0.0532,0.0028899999999999998,0.0,0.14800000000000002,0.451,177.981,230427,4,21.00555,12,0,0
2837,Rock And Roll,Pokolgép,spotify:track:5LnzX1DpsFAOvKdXTxWK38,0.591,0.768,10,-4.281000000000001,0,0.033,0.0527,0.0,0.302,0.39899999999999997,129.61,279560,4,36.68874,12,0,0
2838,Never Ever,Ciara Featuring Young Jeezy,spotify:track:2WhK5VFQ0YRjCzgwbhY86X,0.669,0.725,11,-6.386,1,0.0337,0.0215,0.0,0.158,0.287,131.963,272602,4,18.461029999999997,12,1,0
2842,Angie - Quit Livin on Dreams,J.B.O.,spotify:track:3XHkigheCMp4wH5aZji1an,0.634,0.7190000000000001,8,-6.254,0,0.0372,0.0419,2.37e-05,0.312,0.317,106.089,327707,4,95.21374,12,0,0
2844,Be Your Man,Nesian N.I.N.E.,spotify:track:0UxGJcWb5MGtAu1vycuEbJ,0.789,0.495,11,-7.556,0,0.0794,0.046,0.000109,0.0646,0.23199999999999998,81.315,219787,4,30.624340000000004,10,0,0
2848,Live Your Life,T.I. Featuring Rihanna,spotify:track:3jlbL2OTD5YmIunYzgQTAN,0.375,0.862,11,-3.363,0,0.255,0.071,0.0,0.21100000000000002,0.478,159.841,338853,4,36.469,15,1,0
2849,Here Without You,3 Doors Down,spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,0.536,0.55,10,-6.733,0,0.0248,0.0537,0.0,0.134,0.23399999999999999,144.018,238560,4,66.93336,8,1,0
2853,Gentle Light,Choir of the Monks of Chevetogne,spotify:track:11EgIMqxySZGY8ttmzEoR0,0.198,0.183,0,-17.586,0,0.0425,0.968,0.00201,0.11,0.0373,98.53200000000001,158667,3,52.29401,8,0,0
2857,[Rave]Olution,XE-NONE,spotify:track:10iJu6u0Vi6Cosve7V8b8e,0.47600000000000003,0.982,5,-0.956,1,0.12300000000000001,0.00161,0.22399999999999998,0.353,0.34600000000000003,79.98100000000001,265500,4,31.8859,10,0,0
2859,Soulja Girl,Soulja Boy Tell'em Featuring I-15,spotify:track:0N9b7upoCixmvrsF0e4XN3,0.578,0.7140000000000001,11,-3.551,0,0.0349,0.0846,0.0,0.139,0.145,73.007,187547,4,74.04352,7,1,0
2860,With Arms Wide Open,Creed,spotify:track:0eKyHwckh9vQb8ncZ2DXCs,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.0008900000000000001,0.11699999999999999,0.141,138.852,274800,4,19.169529999999998,11,1,0
2864,Metal Tyrant,Seven Witches,spotify:track:1kr10j2URrxRlC2HAPdt1O,0.426,0.937,7,-6.229,1,0.0789,3.9e-05,5.489999999999999e-05,0.122,0.495,90.661,247600,4,61.13338,9,0,0
2867,War Hate Disgrace,Unearthly,spotify:track:4fXVGtBiLsbrFZBhd7F173,0.157,0.862,1,-3.016,0,0.0717,1.04e-06,0.606,0.27399999999999997,0.109,132.309,235750,4,36.43278,13,0,0
2870,Era la Vo,Victoria de los Ángeles,spotify:track:3UmRIOftfLnedDVp1psQkV,0.27,0.16699999999999998,9,-14.83,0,0.0414,0.977,0.00044400000000000006,0.0962,0.0636,78.406,154613,4,25.92172,7,0,0
2872,Necrosaint Black Metal,Furze,spotify:track:5HpLsrYUliq26d6kdvJD8u,0.18,0.9690000000000001,1,-6.159,0,0.0847,0.335,0.607,0.114,0.22,154.454,196240,4,117.30943,5,0,0
2878,Here's To The Night,Eve 6,spotify:track:4tgeQrPu5xkrnwErym2JsJ,0.583,0.652,7,-6.255,1,0.0244,0.0405,0.00037799999999999997,0.0781,0.35200000000000004,97.469,249840,4,58.649190000000004,9,1,0
2880,My Heart Is Lost To You,Brooks & Dunn,spotify:track:2YWVrRgUlnOGW2MKEU4PLv,0.524,0.8490000000000001,2,-4.6339999999999995,1,0.0464,0.188,0.0,0.179,0.45299999999999996,125.86399999999999,178707,4,34.27823,7,1,0
2881,Metal Icarus (Live),Angra,spotify:track:7dk5CiOBzWXYv5zFIVUcho,0.175,0.89,6,-8.359,1,0.107,0.000542,0.0049700000000000005,0.73,0.18100000000000002,65.438,545093,4,18.11086,24,0,0
2882,Love At First Sight,Kylie Minogue,spotify:track:6ua8mbyHXTHpAmGyGpFAS2,0.603,0.774,3,-6.066,0,0.0428,0.0288,0.051,0.0533,0.48,124.994,238267,4,39.01804,10,1,0
2886,El Son del Dolor,Cuca,spotify:track:7j7qS7NIvezns7Z5fLUAuT,0.47,0.821,6,-7.156000000000001,1,0.0455,0.0103,6.36e-06,0.387,0.355,145.9,243560,4,21.62011,8,0,0
2891,Chances,Five For Fighting,spotify:track:1MzlQlMCHU4zSyHjVGbMln,0.401,0.802,10,-5.646,1,0.0291,0.0236,0.0,0.22399999999999998,0.326,163.987,215200,4,36.08504,8,1,0
2892,Hammer Of Doom,Candlemass,spotify:track:0rwfwTWMlH7i2vEhsqpwNz,0.174,0.621,11,-2.795,0,0.0364,0.00117,0.327,0.10400000000000001,0.22399999999999998,102.07600000000001,376893,3,64.86748,15,0,0
2893,Until The End Of Time,2Pac,spotify:track:5avQSAKB1dOEeIQBqV4jgW,0.757,0.706,8,-6.665,1,0.203,0.0267,0.0,0.19699999999999998,0.375,96.976,266507,4,131.18208,10,1,0
2894,Dreams,The Game,spotify:track:5F7caGhe84C6ONva5S8yXF,0.63,0.78,6,-5.353,1,0.221,0.00499,0.0,0.20600000000000002,0.281,155.779,286453,4,25.1321,22,1,0
2897,Brighter Than a Thousand Suns - 2015 Remaster,Iron Maiden,spotify:track:2ASwpZ7NrZhIp3uaqlRuYs,0.294,0.9490000000000001,0,-5.655,1,0.0851,0.00161,2.7899999999999997e-05,0.10099999999999999,0.266,125.89200000000001,526107,4,44.76228,23,0,0
2898,Understanding in a Car Crash,Thursday,spotify:track:4pBfU4RSvH0NzjEr2OgjWn,0.4,0.907,5,-4.956,1,0.10099999999999999,4.1e-05,0.000472,0.151,0.413,162.626,264547,4,48.73968,11,0,0
2899,Mansion in the Mist,Midnight Syndicate,spotify:track:6QIiUXvhADwiOVVdjR7GhZ,0.0721,0.0873,5,-32.760999999999996,0,0.042,0.618,0.7559999999999999,0.10400000000000001,0.0383,79.87899999999999,77173,4,57.3187,4,0,0
2901,The Metal Age (Live),Hammerfall,spotify:track:32ShpvdhMA2KyQtUlg9hL1,0.182,0.9590000000000001,6,-5.601,1,0.136,0.000277,0.00352,0.8909999999999999,0.142,157.132,338573,4,27.726679999999998,16,0,0
2904,Metal Breed,Rob Rock,spotify:track:4MfOUVvJHw3UVO4BYWn3dp,0.512,0.993,11,-3.423,1,0.105,7.96e-06,0.196,0.0867,0.434,94.971,237453,4,19.053320000000003,12,0,0
2916,Heartbeats,The Knife,spotify:track:2YacpExEbX9tF8IbFlFOo4,0.649,0.753,8,-4.875,1,0.0319,0.0209,5.8099999999999996e-05,0.105,0.46,87.99,231853,4,44.63329,10,0,0
2920,My Immortal,Evanescence,spotify:track:4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.10099999999999999,79.012,262533,4,39.13163,12,1,0
2923,She Wouldn't Be Gone,Blake Shelton,spotify:track:4UIOPiM5kNcJFUoRtdDRZa,0.51,0.6829999999999999,0,-4.338,1,0.0302,0.166,0.0,0.0795,0.21100000000000002,159.918,215613,4,27.711129999999997,13,1,0
2924,Hechizo De Amor,Moderatto,spotify:track:5RDZcCvJn4EyT3bVaSTLew,0.563,0.826,6,-6.065,0,0.048,0.00374,0.0032,0.1,0.473,124.00200000000001,313304,4,26.935570000000002,13,0,0
2927,Bad Boyz,Shyne Featuring Barrington Levy,spotify:track:2MNQMtZbOb7rBWli3TSok0,0.7879999999999999,0.594,6,-4.864,0,0.336,0.0249,1.65e-05,0.0534,0.691,83.84,228907,4,84.08804,9,1,0
2928,Rising Of The Dead,Exciter,spotify:track:34pS3mPAkjLDKCeISaz99o,0.215,0.914,8,-5.268,1,0.0831,0.000101,0.00315,0.235,0.254,113.904,212373,4,38.37574,8,0,0
2933,Won't You Be My Lollipop,Willie Clayton,spotify:track:24EPnsUrTk7HgjF85e7cdL,0.569,0.5529999999999999,9,-5.386,0,0.16399999999999998,0.37799999999999995,0.0,0.19399999999999998,0.345,79.334,253573,4,31.760440000000003,10,0,0
2935,Monday Morning Church,Alan Jackson,spotify:track:0yftAXSqtZoHdgrXjSuZwz,0.557,0.26,4,-15.062000000000001,1,0.0321,0.226,0.0,0.135,0.154,135.922,204467,4,29.36808,12,1,0
2936,Rabid Death's Curse,Watain,spotify:track:34cVuozXObUE0NvYX3ADAd,0.16699999999999998,0.94,11,-4.762,0,0.0901,5.21e-06,0.486,0.13699999999999998,0.0394,116.05,316747,3,44.87488,13,0,0
2938,I'm On A Boat,The Lonely Island Featuring T-Pain,spotify:track:3IQSYqnKsCTMLWn2xE3HFT,0.623,0.871,0,-2.403,1,0.239,0.0465,0.0,0.111,0.653,150.079,156267,4,25.71464,7,1,0
2939,Last Call,Lee Ann Womack,spotify:track:5DWmvAL8WPuncj8tSxFVNC,0.335,0.584,6,-7.0889999999999995,1,0.0341,0.794,0.000195,0.0869,0.332,78.509,195467,4,21.46473,7,1,0
2940,The Rockafeller Skank,Fatboy Slim,spotify:track:7mCQK9YB25WZw1saUjfL4e,0.665,0.991,7,-6.725,1,0.256,0.0117,0.00392,0.33899999999999997,0.0676,152.596,413880,4,38.97526,18,1,0
2941,What Are You Waiting for (Alternative Mix),Eden's Curse,spotify:track:55HjDPtWRDJk3F7zcY4yMY,0.397,0.846,1,-5.64,0,0.0456,0.000624,1.65e-06,0.0627,0.451,94.935,284133,4,20.9894,17,0,0
2942,Anything But Mine,Kenny Chesney,spotify:track:36mCPzCbnDVSfvh5KHGutc,0.501,0.496,4,-9.469,1,0.0317,0.0337,0.0,0.0655,0.364,148.06,324920,4,26.732609999999998,14,1,0
2944,Bad Boy This Bad Boy That,Bad Boy's Da Band,spotify:track:13QMUA813rB5QdsePrPRoo,0.8540000000000001,0.705,1,-8.314,1,0.298,0.0262,0.0,0.0336,0.701,99.98899999999999,196693,4,47.45063,8,1,0
2945,Viva La Vida,Coldplay,spotify:track:1mea3bSkSGXuIRvnydlB5b,0.485,0.619,5,-7.115,0,0.0289,0.0941,3.31e-06,0.109,0.41600000000000004,138.017,242373,4,29.217859999999998,11,1,0
2954,My Love Is Your Love,Whitney Houston,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,0.77,0.475,7,-9.512,1,0.159,0.0557,4.81e-06,0.0607,0.474,82.51100000000001,261573,4,26.359959999999997,11,1,0
2957,Hunger,Phazm,spotify:track:21d94acFerDGV1LjkBuCFe,0.33,0.991,0,-3.235,0,0.261,3.32e-06,0.0577,0.0662,0.39,160.067,241507,4,43.68242,7,0,0
2960,Rational Gaze,Meshuggah,spotify:track:5wtZn5fH9FTFG6lZS2JfVJ,0.311,0.9470000000000001,6,-6.312,1,0.0752,3.97e-05,0.613,0.23199999999999998,0.21,133.025,326139,3,45.36822,11,0,0
2961,Wish You Were Here - Handz Up Club Mix,Jan Wayne,spotify:track:3Tr41z3yEkW1KfdWOdLFPG,0.583,0.977,5,-7.232,0,0.0565,0.000226,0.0572,0.0757,0.5920000000000001,145.01,340596,4,33.94665,14,0,0
2964,Project Wakeup,I See Stars,spotify:track:1nJvtoK4O281tSPgFKPIab,0.297,0.966,7,-5.981,1,0.141,0.00014,0.0,0.341,0.2,169.9,145853,4,49.167759999999994,7,0,0
2969,Ain't I,Yung L.A. Featuring Young Dro & T.I.,spotify:track:6cnufgF6qLJGZT2PRFZBr1,0.662,0.8270000000000001,11,-3.095,1,0.083,0.151,0.0,0.0908,0.58,77.51100000000001,252093,4,26.24182,9,1,0
2970,"Lean Wit It, Rock Wit It",Dem Franchize Boyz Featuring Lil Peanut & Charlay,spotify:track:7cVmKBwzPsh4Fmb6SplfEm,0.8859999999999999,0.62,5,-5.854,1,0.307,0.08199999999999999,0.0,0.1,0.6,76.035,229813,4,26.6748,6,1,0
2971,Beautiful Death,Wintersun,spotify:track:1DZ2aoDiNsaFZGRp9SV4a1,0.32299999999999995,0.84,0,-7.319,0,0.0493,5.24e-05,0.5489999999999999,0.41100000000000003,0.0579,96.98100000000001,496303,3,28.26493,16,0,0
2975,No Better Love,Young Gunz Featuring Rell,spotify:track:0K7XjmTNFwQ2qwHn4MjlDx,0.674,0.897,8,-3.053,1,0.259,0.18100000000000002,0.0,0.195,0.525,91.194,235907,4,27.626279999999998,9,1,0
2978,The Weirdness,The Stooges,spotify:track:2ZIyAatdOPqpQNsjVNAAoj,0.131,0.7809999999999999,11,-9.502,1,0.0393,0.000469,0.0010199999999999999,0.133,0.583,204.618,225573,3,28.771459999999998,13,0,0
2982,The One,Backstreet Boys,spotify:track:44kgtDJyAFv4Z01z7bIxco,0.6629999999999999,0.934,5,-4.227,0,0.0348,0.0646,0.0,0.16399999999999998,0.621,110.031,226933,4,72.07282,8,1,0
2986,Rollin',Limp Bizkit,spotify:track:3IV4swNduIRunHREK80owz,0.603,0.9329999999999999,1,-3.358,1,0.171,0.00591,0.0,0.20600000000000002,0.7090000000000001,96.306,213760,4,26.927290000000003,9,1,0
2987,Punch-Drunk Punk Rock Romance,Every Time I Die,spotify:track:0mlFZu22WNgD8U6loRDnr1,0.18,0.973,7,-4.698,0,0.168,0.000167,0.0,0.324,0.0896,90.53200000000001,274067,4,56.87106,12,0,0
2989,Won't Ask You Again,Subhumans,spotify:track:4BNUxqstQJmvihd2r7MfLm,0.335,0.902,1,-3.932,1,0.073,0.00321,0.0,0.0641,0.6559999999999999,177.06799999999998,210987,4,17.519820000000003,13,0,0
2994,Buzzin',Shwayze Featuring Cisco Adler,spotify:track:3wQaW4rEZe7AaDrlrX4eDy,0.85,0.58,2,-8.156,1,0.0563,0.0171,1.41e-06,0.07200000000000001,0.321,93.01799999999999,212280,4,24.02061,8,1,0
2995,A Body Farm,Cattle Decapitation,spotify:track:5jLiTiL2G1aXgpJ1mkfDa4,0.281,0.991,7,-4.341,0,0.215,0.00057,0.595,0.172,0.0413,123.95200000000001,208787,4,41.3123,11,0,0
2997,Tie Me Down,New Boyz Featuring Ray J,spotify:track:4faiJXyBflUVVOOE9fxbeg,0.42,0.787,8,-4.467,1,0.294,0.0104,0.0,0.198,0.38,97.96700000000001,178808,4,19.09272,10,1,0
3002,Can't Tell Me Nothing,Kanye West,spotify:track:2MIBAmYwiuGoKUlpq9B9sZ,0.596,0.62,5,-6.132999999999999,0,0.039,0.0122,0.0,0.82,0.102,80.029,271600,4,48.90803,9,1,0
3003,Screams of Agony,Derdian,spotify:track:0N9F1Qj7TXjKvNABtVgZ76,0.39,0.991,1,-0.794,0,0.0726,0.0176,0.000663,0.294,0.0754,94.98100000000001,311787,4,52.7351,13,0,0
3004,Live Life,Crush 40,spotify:track:7nNONFk1pskqjEGsGCtpk4,0.493,0.747,11,-5.547000000000001,1,0.0293,0.00015900000000000002,0.00765,0.15,0.48200000000000004,110.031,338360,4,31.291890000000002,12,0,0
3005,It Ends Tonight,The All-American Rejects,spotify:track:1FMHNVeJ9s1x1l1WlaRs2I,0.45399999999999996,0.636,0,-4.731,1,0.0273,0.00228,0.0,0.154,0.313,87.89,244827,4,33.56965,9,1,0
3007,Daft Punk Is Playing at My House - Soulwax Shibuya Mix,LCD Soundsystem,spotify:track:3Xi96h0cAiDJqVAQsbPLHF,0.6579999999999999,0.9540000000000001,9,-5.376,1,0.0792,0.000891,9.800000000000001e-06,0.115,0.486,132.029,411084,3,37.91539,18,0,0
3010,Honestly,Cartel,spotify:track:0wGWmko6pOeimMMATKGz2I,0.449,0.903,1,-4.949,1,0.0388,2.48e-05,0.0,0.133,0.583,144.52200000000002,207333,4,60.633109999999995,10,1,0
3011,L'amour et L'déception,Shaila,spotify:track:2vkDPsn6htCGPLrqmmAZa7,0.522,0.968,0,-2.537,1,0.0714,0.0115,4.15e-06,0.34700000000000003,0.302,107.029,191467,3,69.77228000000001,9,0,0
3012,Hedninger Fra Helvete,Darkthrone,spotify:track:3exlyomlmqSEK4jdU6XuGe,0.217,0.995,9,-2.8560000000000003,1,0.175,0.00025699999999999996,0.0323,0.33799999999999997,0.0641,124.23299999999999,312347,4,52.9184,13,0,0
3013,Gimme Danger,The Stooges,spotify:track:3jmVkbF3KSFG8xDzvirYQg,0.353,0.841,3,-5.095,0,0.0561,0.0034,0.648,0.0631,0.196,132.219,213800,4,44.15489,10,0,0
3015,In The End,Linkin Park,spotify:track:60a0Rd6pjrkxjPbaKzXjfq,0.556,0.8640000000000001,3,-5.87,0,0.0584,0.00958,0.0,0.209,0.4,105.14299999999999,216880,4,47.8144,7,1,0
3019,Un mestiere qualunque,Cor Veleno,spotify:track:68OwzL0UGfgIKTpn0p1azy,0.6809999999999999,0.778,9,-5.332999999999999,0,0.13699999999999998,0.22,0.0,0.0735,0.639,84.939,236573,4,36.81188,8,0,0
3022,I Believe,Fantasia,spotify:track:2zZJnAlhgvW6DERn1tu3fb,0.525,0.446,8,-8.797,1,0.0308,0.35700000000000004,0.0,0.161,0.134,133.865,302027,4,57.950959999999995,11,1,0
3027,But The NUNS Are Watching,I Set My Friends On Fire,spotify:track:5zTRs4RaVcuRtirLIpZumD,0.348,0.986,5,-3.475,1,0.188,0.009470000000000001,0.0,0.385,0.13,113.336,206387,4,55.20506999999999,9,0,0
3029,Bonfire,Craig Morgan,spotify:track:4PyKicaf5RL5tlidl6ZMO5,0.426,0.917,0,-2.968,1,0.10300000000000001,0.11900000000000001,0.0,0.153,0.506,175.71599999999998,179707,4,28.698140000000002,11,1,0
3033,Among Ancestors,Turisas,spotify:track:6i8B7ZVXJn0zIbGbSlR0cu,0.237,0.847,6,-7.622000000000001,0,0.302,0.0038799999999999998,0.455,0.07400000000000001,0.237,169.483,316613,4,69.9688,13,0,0
3034,Need You Now,Lady Antebellum,spotify:track:11EX5yhxr9Ihl3IN1asrfK,0.5870000000000001,0.622,4,-5.535,1,0.0303,0.0927,0.0006360000000000001,0.2,0.231,107.943,277573,4,41.68766,14,1,0
3036,The Hand That Feeds,Nine Inch Nails,spotify:track:5ugzDiilhy6ILKmKfhEzd7,0.5870000000000001,0.99,0,-4.496,1,0.0783,0.0172,0.000668,0.10400000000000001,0.486,127.992,211680,4,30.50879,9,1,0
3037,Baby Don't Go,Fabolous Featuring Jermaine Dupri,spotify:track:2FSQYGTyk8GTIaiRyAWu74,0.8340000000000001,0.687,1,-6.473,1,0.105,0.0885,0.0,0.14400000000000002,0.491,99.75200000000001,216653,4,27.79978,8,1,0
3038,Destrózame,INSITE,spotify:track:5kEOGfiGkDwGnNoGlepPJI,0.48200000000000004,0.929,0,-5.595,1,0.0468,0.00105,0.0,0.0729,0.317,97.54299999999999,205080,4,40.714259999999996,8,0,0
3043,See The World,Gomez,spotify:track:3cxKz1LuRoFCChF6nOHKQj,0.48,0.753,4,-5.875,1,0.0323,0.0219,0.0,0.0764,0.455,93.994,243627,4,31.19952,12,0,0
3046,Do It Well,Jennifer Lopez,spotify:track:2dOcfwJpfgGLcB4vPi8YXf,0.763,0.81,5,-5.118,0,0.0861,0.0311,0.0,0.316,0.43700000000000006,108.00399999999999,185933,4,22.41699,9,1,0
3047,Self Destruction,Kaptain Sun,spotify:track:5h7AH1FP0lTzOuB39LQDg1,0.34700000000000003,0.9790000000000001,0,-3.891,1,0.0656,1.63e-05,0.0277,0.23,0.565,93.428,180933,4,33.44688,10,0,0
3051,I'm Tryin',Trace Adkins,spotify:track:6bdtkSJ1OQJriFAwU3p6bZ,0.555,0.6859999999999999,1,-4.883,1,0.0287,0.40700000000000003,0.00972,0.09,0.43700000000000006,80.057,221560,4,75.72729,9,1,0
3052,She Only Smokes When She Drinks,Joe Nichols,spotify:track:5N2ybHaC9tqFvYxGj70haX,0.639,0.457,4,-7.749,1,0.028999999999999998,0.0805,0.000147,0.114,0.19899999999999998,77.976,202040,4,22.13949,13,1,0
3053,What You Know,T.I.,spotify:track:0CAJdthKDdRjB2h8YOguN6,0.551,0.81,11,-4.365,1,0.0344,0.0155,0.0,0.16899999999999998,0.332,73.464,274333,4,78.50101,13,1,0
3056,Punk Rawk Show,MxPx,spotify:track:587gdh9ZcDtvN4984xcySh,0.295,0.982,0,-4.28,1,0.107,0.019,0.0,0.38299999999999995,0.384,97.41,152560,4,26.64545,7,0,0
3057,MJB Da MVP,Mary J. Blige Featuring The Game & 50 Cent,spotify:track:4Ulh0OzG7AsYQif69JtIgS,0.745,0.7390000000000001,1,-4.461,0,0.083,0.131,1.23e-06,0.10099999999999999,0.48100000000000004,100.00200000000001,201213,4,19.87742,11,1,0
3061,When the Lights Are Down,Kamelot,spotify:track:44mommx98x2Dh3Ud9fdbym,0.303,0.9390000000000001,10,-6.377000000000001,0,0.0671,5.550000000000001e-05,0.0128,0.10800000000000001,0.369,169.97,221467,4,29.32631,14,0,0
3062,Heavy Metal Axes,White Skull,spotify:track:4sClAaEgSNak5o0D1oqjtk,0.508,0.945,1,-3.265,1,0.0997,0.000732,0.0333,0.253,0.327,154.987,232133,4,38.57094,14,0,0
3064,Hemorrhage (In My Hands),Fuel,spotify:track:1sjrDQXqAa9V07FjKIlAQ4,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.37200000000000005,152.017,236867,4,47.47331,8,1,0
3066,Love Drunk,Boys Like Girls,spotify:track:20X9OeC606XNwEtDBOym5u,0.44,0.976,10,-3.17,1,0.141,0.0017699999999999999,3.39e-06,0.16,0.41200000000000003,150.005,226707,4,21.24174,12,1,0
3067,Nee Partha,Hariharan,spotify:track:2Hf0Puh1w4HvTae2HSw6Hu,0.402,0.215,0,-12.825,0,0.0306,0.7829999999999999,0.0185,0.10300000000000001,0.16699999999999998,109.775,288000,3,22.694570000000002,18,0,0
3068,A Star In The East,Harry Belafonte,spotify:track:72ojSpIwk4ygDZOiN7m5Hu,0.168,0.0916,4,-22.712,0,0.0425,0.983,0.0984,0.22899999999999998,0.0391,88.825,255760,3,84.89715,12,0,0
3075,The Space Between,Dave Matthews Band,spotify:track:65KzDXZm9aQt8sA1k0ZVG3,0.406,0.73,9,-6.278,1,0.0315,0.0471,0.0,0.22899999999999998,0.207,170.032,242000,4,22.89508,10,1,0
3079,Stranger In My House,Tamia,spotify:track:08GOEVXupC6ECbulhPGQKm,0.6759999999999999,0.601,0,-4.905,1,0.0297,0.10300000000000001,0.0,0.147,0.20600000000000002,119.94,285387,4,61.03051,13,1,0
3081,Ur Intets Mörker,Pantokrator,spotify:track:4u1Jgadgm5vUM9wfunNyt1,0.304,0.977,8,-5.452999999999999,0,0.0766,1.4499999999999998e-05,0.0103,0.0996,0.424,163.28,223960,4,46.79483,9,0,0
3082,New Theory,Washed Out,spotify:track:230SHXjjyWkT7Zorx6hsiy,0.5489999999999999,0.865,7,-1.827,1,0.0523,0.0505,0.18899999999999997,0.147,0.355,100.51100000000001,168680,4,56.57571,7,0,0
3084,Folk Death 95,Mogwai,spotify:track:5UXGHJI8wrKDxg7Bb2NujD,0.441,0.748,9,-6.178,0,0.0423,0.0762,0.8140000000000001,0.344,0.128,108.98200000000001,216173,3,93.57873000000001,6,0,0
3086,So Sick,Arythma,spotify:track:1D1LnW0mJ46GStJcYzgA6V,0.41,0.883,6,-5.648,1,0.0384,0.00339,0.0,0.114,0.518,158.102,191987,4,36.99411,8,0,0
3087,Koi Fariyaad,Jagjit Singh,spotify:track:2WmUiGBse5FhZ6XhK86jXe,0.40299999999999997,0.439,9,-15.154000000000002,0,0.0555,0.073,0.0006900000000000001,0.0828,0.325,84.822,541347,4,31.80309,25,0,0
3096,Walls,Emery,spotify:track:7zVv1G1EB8k7BbrTF6f2SQ,0.27399999999999997,0.915,1,-5.2589999999999995,0,0.16699999999999998,0.0139,7.37e-05,0.161,0.419,169.16099999999997,203707,4,97.39924,7,0,0
3097,"Ready, Set, Don't Go",Billy Ray Cyrus With Miley Cyrus,spotify:track:4SSUj4OC7giqpMNCqSQSCf,0.466,0.721,2,-5.45,1,0.0358,0.285,0.0,0.14800000000000002,0.425,76.988,228453,4,29.742390000000004,14,1,0
3098,If I Was Your Man,Joe,spotify:track:5PH2eU6P5LdnwDezBu8334,0.71,0.47700000000000004,1,-7.44,1,0.0397,0.16699999999999998,1.24e-06,0.128,0.14300000000000002,94.932,232533,4,51.85431,11,1,0
3099,Every River,Brooks & Dunn,spotify:track:7hAUQNn3k9QZFjtqnWzq8b,0.5529999999999999,0.903,6,-6.131,1,0.0807,0.132,0.0007160000000000001,0.42200000000000004,0.312,124.984,209027,4,40.2643,8,1,0
3103,Uprising,Flesh Field,spotify:track:7ChUQBFlbAzgVVR7bIvRXg,0.48100000000000004,0.945,10,-8.009,0,0.0945,0.00107,0.755,0.11900000000000001,0.092,149.984,363347,4,80.07876999999999,13,0,0
3104,Good Is Good,Sheryl Crow,spotify:track:1BFfvGcVL0CdnqWmZM3bH2,0.48100000000000004,0.8320000000000001,6,-3.555,0,0.0342,0.0132,0.0,0.226,0.336,142.86700000000002,257267,4,64.86348000000001,11,1,0
3108,Behind These Hazel Eyes,Kelly Clarkson,spotify:track:0AKAxdNkwq9ZxRdW1DN9zW,0.5479999999999999,0.889,9,-4.6819999999999995,1,0.0382,0.00165,0.00109,0.19699999999999998,0.425,90.04799999999999,198973,4,39.44577,7,1,0
3109,Who I Am Hates Who I've Been,Relient K,spotify:track:23zxVVtHjo2mbtAoAg5XB4,0.39799999999999996,0.902,3,-3.5180000000000002,1,0.0861,0.0028899999999999998,0.0,0.066,0.491,166.82299999999998,232267,4,26.31202,10,1,0
3113,Achorripsis,Iannis Xenakis,spotify:track:3xcf0WPMT8EPaIGdKOeqvv,0.233,0.261,0,-17.975,1,0.055999999999999994,0.179,0.18100000000000002,0.055999999999999994,0.0809,63.098,404147,3,100.66991,13,0,0
3114,If You Want Me,One Less Reason,spotify:track:0TRfzrRtVjgvmvRdQncLvE,0.489,0.695,4,-5.551,0,0.0298,0.00323,9.279999999999999e-05,0.0879,0.228,114.95200000000001,242933,4,82.62176,8,0,0
3115,My Destiny,Katharine McPhee,spotify:track:5pzOa6eAYbZ0TCmFhTRUzI,0.469,0.451,10,-7.242000000000001,1,0.0294,0.309,0.0,0.13,0.12,137.779,227400,4,35.29251,10,1,0
3116,Medley: Down Once More / Track Down This Murderer,Andrew Lloyd Webber,spotify:track:5i7onLU8iJDQdc8V1A7NbR,0.302,0.11,1,-19.595,1,0.0487,0.672,0.0,0.36200000000000004,0.0672,107.384,768640,3,24.50228,32,0,0
3117,Hand Of Blood,Bullet For My Valentine,spotify:track:5JWDt4NZNiZQR8iMenaa7h,0.375,0.985,8,-2.7539999999999996,1,0.0936,0.000246,0.0,0.07,0.455,94.46799999999999,217453,4,31.74349,9,0,0
